requirement_id,source_document,source_location,priority,domain,screen_code,stitch_instance_code,route_or_overlay,user_role,state,acceptance_criteria,implementation_file,API_endpoint,DB_table_or_migration,unit_test,integration_test,E2E_test,visual_reference,visual_test,accessibility_test,staging_evidence,Android_evidence,status,blocker,evidence_path,commit_sha
STITCH-196,stitch_salary_hijacking_design_system_classified.zip,SCR-022-V006__profile-image-delete-confirm,P1,사용자,SCR-022,SCR-022-V006,/my/profile,user,CONFIRM,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/my/screens/ProfileSettingsScreen.tsx,,,,,,zip:SCR-022-V006__profile-image-delete-confirm/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-197,stitch_salary_hijacking_design_system_classified.zip,SCR-014-V005__news-flow,P1,레벨업,SCR-014,SCR-014-V005,/lv-up/news,user,FLOW,flow_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/lv-up/screens/NewsLvUpScreen.tsx,,,,,,zip:SCR-014-V005__news-flow/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-198,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V007__rejoin-blocked,P1,사용자,SCR-023,SCR-023-V007,/my/account,user,BLOCKED,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V007__rejoin-blocked/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-199,stitch_salary_hijacking_design_system_classified.zip,SCR-008-V006__plan-empty,P1,계획,SCR-008,SCR-008-V006,/plan,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE; HTML_PRIMARY_REFERENCE_REQUIRED,features/plan/screens/PlanScreen.tsx,,,,,,zip:SCR-008-V006__plan-empty/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-200,stitch_salary_hijacking_design_system_classified.zip,SCR-027-V005__maintenance-detail,P1,운영,SCR-027,SCR-027-V005,/my/notices,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/support/screens/NoticeScreen.tsx,,,,,,zip:SCR-027-V005__maintenance-detail/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-201,stitch_salary_hijacking_design_system_classified.zip,SCR-006-V007__refund-form,P1,지출,SCR-006,SCR-006-V007,/expenses/:expenseId?,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/expenses/screens/ExpenseFormScreen.tsx,,,,,,zip:SCR-006-V007__refund-form/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-202,stitch_salary_hijacking_design_system_classified.zip,SCR-020-V010__comment-thread,P1,커뮤니티,SCR-020,SCR-020-V010,/community/posts/:postId/comments,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/CommentThreadScreen.tsx,,,,,,zip:SCR-020-V010__comment-thread/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-203,stitch_salary_hijacking_design_system_classified.zip,SCR-025-V005__statistics,P1,레벨업,SCR-025,SCR-025-V005,/my/lv-up,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/MyLvUpScreen.tsx,,,,,,zip:SCR-025-V005__statistics/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-204,stitch_salary_hijacking_design_system_classified.zip,SCR-025-V006__offline-records,P1,레벨업,SCR-025,SCR-025-V006,/my/lv-up,user,OFFLINE,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/my/screens/MyLvUpScreen.tsx,,,,,,zip:SCR-025-V006__offline-records/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-205,stitch_salary_hijacking_design_system_classified.zip,SCR-006-V008__add-expense-compact,P1,지출,SCR-006,SCR-006-V008,/expenses/:expenseId?,user,ADD,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/expenses/screens/ExpenseFormScreen.tsx,,,,,,zip:SCR-006-V008__add-expense-compact/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-206,stitch_salary_hijacking_design_system_classified.zip,SCR-005-V005__salary-home-detailed,P1,급여,SCR-005,SCR-005-V005,/salary,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/salary/screens/SalaryHomeScreen.tsx,,,,,,zip:SCR-005-V005__salary-home-detailed/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-207,stitch_salary_hijacking_design_system_classified.zip,SCR-020-V011__comment-thread-alt,P1,커뮤니티,SCR-020,SCR-020-V011,/community/posts/:postId/comments,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/CommentThreadScreen.tsx,,,,,,zip:SCR-020-V011__comment-thread-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-208,stitch_salary_hijacking_design_system_classified.zip,SCR-013-V007__recommendation-error-empty,P1,레벨업,SCR-013,SCR-013-V007,/lv-up/reading,user,MULTI_STATE,multi_state_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/lv-up/screens/ReadingLvUpScreen.tsx,,,,,,zip:SCR-013-V007__recommendation-error-empty/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-209,stitch_salary_hijacking_design_system_classified.zip,SCR-014-V006__record-input,P1,레벨업,SCR-014,SCR-014-V006,/lv-up/news,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/NewsLvUpScreen.tsx,,,,,,zip:SCR-014-V006__record-input/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-210,stitch_salary_hijacking_design_system_classified.zip,SCR-027-V006__offline-notice-list,P1,운영,SCR-027,SCR-027-V006,/my/notices,user,OFFLINE,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/support/screens/NoticeScreen.tsx,,,,,,zip:SCR-027-V006__offline-notice-list/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-211,stitch_salary_hijacking_design_system_classified.zip,SCR-009-V006__add-fixed-expense-detailed,P1,계획,SCR-009,SCR-009-V006,/plan/fixed-expenses/:fixedExpenseId?,user,ADD,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/FixedExpenseFormScreen.tsx,,,,,,zip:SCR-009-V006__add-fixed-expense-detailed/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-212,stitch_salary_hijacking_design_system_classified.zip,SCR-019-V007__validation-state-board,P1,커뮤니티,SCR-019,SCR-019-V007,/community/write,user,MULTI_STATE,multi_state_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/community/screens/PostComposeScreen.tsx,,,,,,zip:SCR-019-V007__validation-state-board/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-213,stitch_salary_hijacking_design_system_classified.zip,SCR-006-V009__delete-failure,P1,지출,SCR-006,SCR-006-V009,/expenses/:expenseId?,user,ERROR,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/expenses/screens/ExpenseFormScreen.tsx,,,,,,zip:SCR-006-V009__delete-failure/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-214,stitch_salary_hijacking_design_system_classified.zip,SCR-018-V014__deleted-post,P1,커뮤니티,SCR-018,SCR-018-V014,/community/posts/:postId,user,DELETED,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/community/screens/PostDetailScreen.tsx,,,,,,zip:SCR-018-V014__deleted-post/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-215,stitch_salary_hijacking_design_system_classified.zip,SCR-027-V007__unavailable-notice,P1,운영,SCR-027,SCR-027-V007,/my/notices,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/support/screens/NoticeScreen.tsx,,,,,,zip:SCR-027-V007__unavailable-notice/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-216,stitch_salary_hijacking_design_system_classified.zip,SCR-022-V007__profile-uploading,P1,사용자,SCR-022,SCR-022-V007,/my/profile,user,UPLOADING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/ProfileSettingsScreen.tsx,,,,,,zip:SCR-022-V007__profile-uploading/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-217,stitch_salary_hijacking_design_system_classified.zip,SCR-015-V005__learning-session-flow,P1,레벨업,SCR-015,SCR-015-V005,/lv-up/english,user,FLOW,flow_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/lv-up/screens/EnglishLvUpScreen.tsx,,,,,,zip:SCR-015-V005__learning-session-flow/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-218,stitch_salary_hijacking_design_system_classified.zip,SCR-005-V006__offline-preview,P1,급여,SCR-005,SCR-005-V006,/salary,user,OFFLINE,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/salary/screens/SalaryHomeScreen.tsx,,,,,,zip:SCR-005-V006__offline-preview/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-219,stitch_salary_hijacking_design_system_classified.zip,SCR-030-V004__app-init-error-alt,P1,공통,SCR-030,SCR-030-V004,contextual,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,shared/ui/states/CommonStateScreen.tsx,,,,,,zip:SCR-030-V004__app-init-error-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-220,stitch_salary_hijacking_design_system_classified.zip,SCR-017-V009__free-board-alt,P1,커뮤니티,SCR-017,SCR-017-V009,/community,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/CommunityScreen.tsx,,,,,,zip:SCR-017-V009__free-board-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-221,stitch_salary_hijacking_design_system_classified.zip,SCR-006-V010__invalidate-reason,P1,지출,SCR-006,SCR-006-V010,/expenses/:expenseId?,user,INPUT,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,features/expenses/screens/ExpenseFormScreen.tsx,,,,,,zip:SCR-006-V010__invalidate-reason/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-222,stitch_salary_hijacking_design_system_classified.zip,SCR-019-V008__compose-default,P1,커뮤니티,SCR-019,SCR-019-V008,/community/write,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/PostComposeScreen.tsx,,,,,,zip:SCR-019-V008__compose-default/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-223,stitch_salary_hijacking_design_system_classified.zip,BS-005-V001__certification-share-review,P1,바텀시트,BS-005,BS-005-V001,overlay,user,SHARE_REVIEW,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,shared/ui/sheets/ShareBottomSheet.tsx,,,,,,zip:BS-005-V001__certification-share-review/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-224,stitch_salary_hijacking_design_system_classified.zip,SCR-022-V008__job-selector,P1,사용자,SCR-022,SCR-022-V008,/my/profile,user,INPUT,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,features/my/screens/ProfileSettingsScreen.tsx,,,,,,zip:SCR-022-V008__job-selector/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-225,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V008__data-export-processing,P1,사용자,SCR-023,SCR-023-V008,/my/account,user,PROCESSING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V008__data-export-processing/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-226,stitch_salary_hijacking_design_system_classified.zip,SCR-003-V005__phone-number-step,P1,인증,SCR-003,SCR-003-V005,/auth/signup,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/auth/screens/SignupScreen.tsx,,,,,,zip:SCR-003-V005__phone-number-step/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-227,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V009__withdrawal-precheck,P1,사용자,SCR-023,SCR-023-V009,/my/account,user,CHECK,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V009__withdrawal-precheck/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-228,stitch_salary_hijacking_design_system_classified.zip,SCR-014-V007__content-load-error,P1,레벨업,SCR-014,SCR-014-V007,/lv-up/news,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/lv-up/screens/NewsLvUpScreen.tsx,,,,,,zip:SCR-014-V007__content-load-error/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-229,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V010__privacy-usage-history,P1,사용자,SCR-023,SCR-023-V010,/my/account,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V010__privacy-usage-history/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-230,stitch_salary_hijacking_design_system_classified.zip,SCR-028-V005__personalized-ads-consent,P1,정책,SCR-028,SCR-028-V005,/terms,user,CONSENT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/policy/screens/TermsConsentScreen.tsx,,,,,,zip:SCR-028-V005__personalized-ads-consent/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-231,stitch_salary_hijacking_design_system_classified.zip,SCR-006-V011__add-expense-empty,P1,지출,SCR-006,SCR-006-V011,/expenses/:expenseId?,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/expenses/screens/ExpenseFormScreen.tsx,,,,,,zip:SCR-006-V011__add-expense-empty/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-232,stitch_salary_hijacking_design_system_classified.zip,SCR-020-V012__no-comments,P1,커뮤니티,SCR-020,SCR-020-V012,/community/posts/:postId/comments,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/community/screens/CommentThreadScreen.tsx,,,,,,zip:SCR-020-V012__no-comments/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-233,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V011__data-export-request,P1,사용자,SCR-023,SCR-023-V011,/my/account,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V011__data-export-request/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-234,stitch_salary_hijacking_design_system_classified.zip,SCR-024-V011__post-management-default,P1,사용자,SCR-024,SCR-024-V011,/my/posts,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/MyPostsScreen.tsx,,,,,,zip:SCR-024-V011__post-management-default/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-235,stitch_salary_hijacking_design_system_classified.zip,SCR-003-V006__password-creation,P1,인증,SCR-003,SCR-003-V006,/auth/signup,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/auth/screens/SignupScreen.tsx,,,,,,zip:SCR-003-V006__password-creation/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-236,stitch_salary_hijacking_design_system_classified.zip,SCR-027-V008__app-update-detail,P1,운영,SCR-027,SCR-027-V008,/my/notices,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/support/screens/NoticeScreen.tsx,,,,,,zip:SCR-027-V008__app-update-detail/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-237,stitch_salary_hijacking_design_system_classified.zip,SCR-006-V012__add-expense-validation,P1,지출,SCR-006,SCR-006-V012,/expenses/:expenseId?,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/expenses/screens/ExpenseFormScreen.tsx,,,,,,zip:SCR-006-V012__add-expense-validation/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-238,stitch_salary_hijacking_design_system_classified.zip,SCR-018-V015__community-restricted,P1,커뮤니티,SCR-018,SCR-018-V015,/community/posts/:postId,user,RESTRICTED,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/community/screens/PostDetailScreen.tsx,,,,,,zip:SCR-018-V015__community-restricted/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-239,stitch_salary_hijacking_design_system_classified.zip,SCR-013-V008__reading-start-confirm,P1,레벨업,SCR-013,SCR-013-V008,/lv-up/reading,user,CONFIRM,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/lv-up/screens/ReadingLvUpScreen.tsx,,,,,,zip:SCR-013-V008__reading-start-confirm/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-240,stitch_salary_hijacking_design_system_classified.zip,SCR-007-V006__no-unread-with-list,P1,알림,SCR-007,SCR-007-V006,/notifications,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/notifications/screens/NotificationsScreen.tsx,,,,,,zip:SCR-007-V006__no-unread-with-list/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-241,stitch_salary_hijacking_design_system_classified.zip,SCR-003-V007__identity-verification,P1,인증,SCR-003,SCR-003-V007,/auth/signup,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/auth/screens/SignupScreen.tsx,,,,,,zip:SCR-003-V007__identity-verification/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-242,stitch_salary_hijacking_design_system_classified.zip,SCR-002-V004__password-recovery,P1,인증,SCR-002,SCR-002-V004,/auth/login,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/auth/screens/LoginScreen.tsx,,,,,,zip:SCR-002-V004__password-recovery/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-243,stitch_salary_hijacking_design_system_classified.zip,SCR-008-V007__budget-detail-summary,P1,계획,SCR-008,SCR-008-V007,/plan,user,SUMMARY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=NORMALIZE_BRAND_AND_MERGE,features/plan/screens/PlanScreen.tsx,,,,,,zip:SCR-008-V007__budget-detail-summary/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-244,stitch_salary_hijacking_design_system_classified.zip,SCR-004-V009__fixed-expense-step,P1,온보딩,SCR-004,SCR-004-V009,/onboarding/payroll,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/payroll-onboarding/screens/PayrollOnboardingScreen.tsx,,,,,,zip:SCR-004-V009__fixed-expense-step/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-245,stitch_salary_hijacking_design_system_classified.zip,SCR-007-V007__notifications-empty,P1,알림,SCR-007,SCR-007-V007,/notifications,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/notifications/screens/NotificationsScreen.tsx,,,,,,zip:SCR-007-V007__notifications-empty/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-246,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V012__password-change,P1,사용자,SCR-023,SCR-023-V012,/my/account,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V012__password-change/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-247,stitch_salary_hijacking_design_system_classified.zip,SCR-010-V007__edit-savings,P1,계획,SCR-010,SCR-010-V007,/plan/fixed-savings/:fixedSavingId?,user,EDIT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/FixedSavingsFormScreen.tsx,,,,,,zip:SCR-010-V007__edit-savings/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-248,stitch_salary_hijacking_design_system_classified.zip,SCR-024-V012__written-posts-empty,P1,사용자,SCR-024,SCR-024-V012,/my/posts,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/my/screens/MyPostsScreen.tsx,,,,,,zip:SCR-024-V012__written-posts-empty/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
